quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,episode_quest_id,episode_id,episode_name,order_index,flags,episode_bridge_status,episode_match_status,jabbithole_episode_id,jabbithole_episode_name,client_episode_name,client_world_zone_id,client_world_zone_name,slug,episode_quests_count,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
6357,Snoglugs on Logs,generic_table_driven,not_retail_complete,current_quest,2726,518,Big Game Hunters,1,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2726 links Quest2 6357 order 1 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6356,The Untamed Wilds,generic_table_driven,not_retail_complete,current_quest,2727,518,Big Game Hunters,1,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2727 links Quest2 6356 order 1 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6358,Prowler Pelts,generic_table_driven,not_retail_complete,current_quest,2728,518,Big Game Hunters,2,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2728 links Quest2 6358 order 2 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6359,Grizzled Giants,generic_table_driven,not_retail_complete,current_quest,2729,518,Big Game Hunters,3,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2729 links Quest2 6359 order 3 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6360,Feathers of Fury,generic_table_driven,not_retail_complete,current_quest,2730,518,Big Game Hunters,4,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2730 links Quest2 6360 order 4 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6361,Raucous Razortail,generic_table_driven,not_retail_complete,current_quest,2731,518,Big Game Hunters,5,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2731 links Quest2 6361 order 5 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6362,The Big Game,generic_table_driven,not_retail_complete,current_quest,2732,518,Big Game Hunters,6,0,mapped_episode,matched,171,Big Game Hunters,Big Game Hunters,1405,Southern Wilderrun,big-game-hunters-518,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2732 links Quest2 6362 order 6 flags 0 to Episode 518 (Big Game Hunters) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 171 (Big Game Hunters); slug big-game-hunters-518, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6424,The Deathbringer's Sword,no_objectives,not_retail_complete,current_quest,3946,519,The Torine Trials,0,0,mapped_episode,matched,181,The Torine Trials,The Torine Trials,1405,Southern Wilderrun,the-torine-trials-519,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3946 links Quest2 6424 order 0 flags 0 to Episode 519 (The Torine Trials) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 181 (The Torine Trials); slug the-torine-trials-519, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6368,Taming the Wilds,generic_table_driven,not_retail_complete,current_quest,2733,519,The Torine Trials,1,0,mapped_episode,matched,181,The Torine Trials,The Torine Trials,1405,Southern Wilderrun,the-torine-trials-519,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2733 links Quest2 6368 order 1 flags 0 to Episode 519 (The Torine Trials) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 181 (The Torine Trials); slug the-torine-trials-519, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6369,Lifecaller Initiation,generic_table_driven,not_retail_complete,current_quest,2734,519,The Torine Trials,1,0,mapped_episode,matched,181,The Torine Trials,The Torine Trials,1405,Southern Wilderrun,the-torine-trials-519,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2734 links Quest2 6369 order 1 flags 0 to Episode 519 (The Torine Trials) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 181 (The Torine Trials); slug the-torine-trials-519, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6371,Blademother's Refuge,generic_table_driven,not_retail_complete,current_quest,2736,519,The Torine Trials,1,0,mapped_episode,matched,181,The Torine Trials,The Torine Trials,1405,Southern Wilderrun,the-torine-trials-519,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2736 links Quest2 6371 order 1 flags 0 to Episode 519 (The Torine Trials) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 181 (The Torine Trials); slug the-torine-trials-519, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6523,Forging the Lifecaller Staff,generic_table_driven,not_retail_complete,current_quest,3927,519,The Torine Trials,2,0,mapped_episode,matched,181,The Torine Trials,The Torine Trials,1405,Southern Wilderrun,the-torine-trials-519,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3927 links Quest2 6523 order 2 flags 0 to Episode 519 (The Torine Trials) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 181 (The Torine Trials); slug the-torine-trials-519, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6521,A Digging Interest,no_objectives,not_retail_complete,current_quest,2811,521,Collegium Cataclysm,0,1,mapped_episode,matched,78,Collegium Cataclysm,Collegium Cataclysm,1302,Central Auroria,collegium-cataclysm-521,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2811 links Quest2 6521 order 0 flags 1 to Episode 521 (Collegium Cataclysm) in WorldZone 1302 (Central Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 78 (Collegium Cataclysm); slug collegium-cataclysm-521, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
